Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 9,Đoạn còn lại,2400,1200,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Thành Đức - Tân Triều (xã Tân Bình),,2700,1200,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 7,Đoạn từ đường tỉnh 768 (ngã 4 Bến Cá) đến đường Bình Lục - Long Phú (gần đình Bình Thảo),3000,1500,780,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 7,Đoạn từ đường Bình Lục - Long Phú (gần đình Bình Thảo) đến ranh giới xã Bình Lợi,2400,1200,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Hương lộ 7,Đoạn qua xã Bình Lợi,1680,840,600,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bình Hòa - Cây Dương (xã Bình Hòa),Đoạn từ trụ sở UBND xã Bình Hòa (cũ) đến ranh Công ty cổ phần đầu tư và công nghệ Cotec Bửu Long,3000,1200,780,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bình Hòa - Cây Dương (xã Bình Hòa),Đoạn từ ranh Công ty cổ phần đầu tư và công nghệ Cotec Bửu Long đến miếu Hàm Hòa,2400,900,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bình Hòa - Cây Dương (xã Bình Hòa),Đoạn còn lại,3000,1200,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,"Đường Đoàn Văn Cự (đường Nhà máy nước Thiện Tân, từ giáp thành phố Biên Hòa đến đường tỉnh 768",,2100,900,720,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường 322A (xã Phú Lý),,330,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường 322B (xã Phú Lý),,360,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường ấp 3 (xã Tân An),,1200,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Vĩnh Tân - Cây Điệp,Đoạn từ Đường tỉnh 767 đến cây xăng Tín Nghĩa,1800,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Vĩnh Tân - Cây Điệp,Đoạn từ cây xăng Tín Nghĩa đến giáp ranh huyện Trảng Bom,1500,600,450,360,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường chùa Cao Đài (phía sau UBND xã Thạnh Phú nối đường tỉnh 768 và Hương lộ 15),,3600,1200,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Tân Hiền,,1800,900,720,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Long Chiến (xã Bình Lợi),,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Xóm Rạch (xã Bình Lợi),,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Xóm Gò (xã Thiện Tân),,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Be (xã Trị An),,900,450,330,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Vịnh A (xã Trị An),,840,420,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Vịnh B (xã Trị An),,840,420,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Hàng Ba Cửa (xã Trị An),,780,360,300,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Lý Lịch 2 - Bình Chánh (xã Phú Lý),,300,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường ấp 4 - Bình Chánh (xã Phú Lý),,390,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Tân An - Vĩnh Tân,Đoạn từ đường tỉnh 767 đến đường vào chùa Vĩnh Phước,1800,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Tân An - Vĩnh Tân,Đoạn từ đường vào chùa Vĩnh Phước đến trung tâm ấp 5,1500,510,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Tân An - Vĩnh Tân,Đoạn từ trung tâm ấp 5 xã Vĩnh Tân đến đường Trị An - Vĩnh Tân,1200,480,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Tân An - Vĩnh Tân,Đoạn từ đường Trị An - Vĩnh Tân đến đường tỉnh 768 (cầu Chùm Bao),1380,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Cây Quéo ấp 4 (xã Thạnh Phú),,3000,1320,900,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường vào Phi Trường (xã Tân Bình),,1800,900,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,"Đường Lò Thổi (điểm đầu là đường tỉnh 768, điểm cuối là Hương lộ 15)",,2400,1200,900,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường ranh xã Thiện Tân - Thạnh Phú,Đoạn từ đường tỉnh 768 đến ngã ba (200m),2400,900,600,540,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường ranh xã Thiện Tân - Thạnh Phú,Đoạn còn lại,2100,900,600,540,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bàu Tre,,1500,720,600,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Xúc,Đoạn từ đường Cộ - Cây Xoài đến ngã ba (Công ty TNHH Gỗ Châu Âu EURO WOOD CO.LTD),1800,840,600,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Xúc,Đoạn còn lại (đến trạm Biến áp 500kv Sông Mây),1320,660,480,390,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Trị An-Vĩnh Tân,Đường Trị An-Vĩnh Tân (đoạn qua xã Vĩnh Tân),1200,600,510,450,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Trị An-Vĩnh Tân,Đường Trị An-Vĩnh Tân (đoạn qua xã Trị An),900,420,330,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Sở Quýt,"Đoạn từ đường tỉnh 768 đến mép ngoài đường điện 220KV đầu tiên, tính từ đường tỉnh 768 đi vào",1500,720,600,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Sở Quýt,"Đoạn từ đường điện 220KV mép ngoài, tính từ đường tỉnh 768 đến đường Kỳ Lân",1380,660,540,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Sở Quýt,Đoạn từ đường Kỳ Lân đến ranh huyện Trảng Bom,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Nhà máy thủy điện Trị An,,600,240,150,120,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bình Chánh - Cây Cầy,,300,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Nhà máy đường Trị An,,750,360,300,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường trục chính vào khu dân cư Tín Khải (giữa xã Thạnh Phú - xã Tân Bình),,3000,1500,1200,960,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Bình),Đoạn qua xã Thạnh Phú,2400,900,720,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Bình),Đoạn qua xã Tân Bình,1800,900,540,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Bình),Đoạn qua xã Bình Lợi,2100,900,540,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Đất Cát - Đa Lộc,,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Đa Lộc (xã Bình Lợi),,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường liên ấp 3 - 4 (tuyến 1),,1080,540,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường 16 (xã Thạnh Phú),Đoạn từ đường tỉnh 768 đến đường D1,3900,1200,840,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường 16 (xã Thạnh Phú),Đoạn còn lại,3000,1200,720,540,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường 5-7 (xã Thạnh Phú),,2700,1200,660,540,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bưng Mua,Đoạn từ đường tỉnh 768 đến suối Bà Ba,2100,1020,660,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bưng Mua,Đoạn còn lại,2700,1080,660,480,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bùng Binh,,1200,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Kỳ Lân,,1200,600,480,420,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Kênh N3,,900,420,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Suối Ngang,,720,360,300,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường hồ Mo Nang,,720,360,300,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường tổ 7 - ấp Cây Xoài,,720,360,300,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Xóm Huế,,900,420,360,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường đồi 74,,840,420,300,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Hóc Lai,,720,360,300,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường giáp ranh giữa xã Vĩnh Tân và thị trấn Vĩnh An,,1200,600,480,300,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Cây Cầy đi Long Thành,,300,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Trảnh Tranh,,300,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường vào khu khuyến khích phát triển chăn nuôi,,300,150,120,110,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bến Phà,,720,300,270,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Kim Liên,,780,360,300,270,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Đường + Đoạn,,,Đường Bà Bèn,,720,300,270,240,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI, DỊCH VỤ TẠI NÔNG THÔN"
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường tỉnh 768,Đoạn từ giáp xã Trị An đến Trường Tiểu học Cây Gáo B - phân hiệu 2 (khu phố 4),1600,800,600,400,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường tỉnh 768,Đoạn từ Trường Tiểu học Cây Gáo B - phân hiệu 2 (khu phố 4) đến Trường Tiểu học Cây Gáo B - phân hiệu 1 (khu phố 3),2200,1000,800,600,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Lạc Long Quân (ĐT 768 - đoạn từ Trường Tiểu học Cây Gáo B (khu phố 3) đến ngã tư Bệnh viện Đa khoa huyện Vĩnh Cửu,Đoạn từ Trường Tiểu học Cây Gáo B - phân hiệu 1 (khu phố 3) đến ngã ba đường Kho Mìn,2800,1400,900,800,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Lạc Long Quân (ĐT 768 - đoạn từ Trường Tiểu học Cây Gáo B (khu phố 3) đến ngã tư Bệnh viện Đa khoa huyện Vĩnh Cửu,Đoạn từ ngã ba đường Kho Mìn đến đường Quang Trung,3500,1500,900,800,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Phan Chu Trinh (ĐT 768 - đoạn từ ngã tư Bệnh viện Đa khoa huyện Vĩnh Cửu đến ngã ba Điện lực),,3000,1500,900,800,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường tỉnh 767,Đoạn từ ranh xã Vĩnh Tân đến ngã ba đường Hồ Xuân Hương,5000,1500,1200,900,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường tỉnh 767,Đoạn từ cầu Đồng Nai (cầu Cứng) đến cầu Chiến khu D,1000,500,400,300,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Nguyễn Tất Thành (ĐT 767),Đoạn từ ngã ba đường Hồ Xuân Hương đến cầu Vĩnh An,5000,1800,1300,800,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Nguyễn Tất Thành (ĐT 767),Đoạn từ cầu Vĩnh An đến ngã ba huyện Vĩnh Cửu,7500,2500,1800,1200,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Nguyễn Tất Thành (ĐT 767),Đoạn từ ngã ba huyện Vĩnh Cửu đến giáp đường Lê Đại Hành,5500,1800,1300,1100,ĐẤT Ở ĐÔ THỊ
HUYỆN VĨNH CỬU,Phường + Đường + Đoạn,,Thị Trấn Vĩnh An,Đường Nguyễn Tất Thành (ĐT 767),Đoạn từ giáp đường Lê Đại Hành đến ngã tư Đập Tràn,4500,1700,1100,900,ĐẤT Ở ĐÔ THỊ
